text,label
"O Sistema de Controvérsias deverá fornecer uma confirmação ao usuário no momento da criação da solicitação de recuperação de ticket que contenha as seguintes informações; o número do caso de disputa, o tipo de recuperação solicitada (cópia original ou portfólio) e a data de vencimento da resposta do comerciante.",functional
The audit report shall be available to other adjusters at later points in time.,functional
O site permitirá que os clientes naveguem pelos filmes por categorias inseridas pelo administrador izogn.,functional
The product shall allow the user to save the property search results.,functional
O sistema deverá exibir informações detalhadas dos produtos selecionados.,functional
O sistema permitirá ao usuário selecionar o produto a ser configurado.,functional
O produto deve ser capaz de interagir com vários sistemas de gerenciamento de banco de dados. O produto deverá se comunicar com sucesso com o sistema de gerenciamento de banco de dados em 100% de todas as transações.,non_functional
O sistema permitirá ao usuário adicionar um ou mais componentes à configuração.,functional
Website must be fully operational with MSN TV2.,non_functional
"Qualquer interface entre um utilizador e o sistema automatizado terá um tempo máximo de resposta de 5 segundos, salvo indicação em contrário por uma exceção abaixo.",non_functional
Application updates shall occur between 3AM and 6 AM CST on Wednesday morning during the middle of the NFL season.,non_functional
The system shall provide a uniform look and feel between all the web pages.,non_functional
The system shall allow the user to change the password.,functional
Para cada arremesso o produto deverá marcar o arremesso como um acerto ou erro na grade defensiva do jogador defensor.,functional
O sistema permitirá ao usuário confirmar a compra.,functional
A meeting scheduler system will temporarily reserve the “time slots” for the proposed meeting.,functional
The system must be intuitive and simple in the way it displays all relevant data and relationships.,non_functional
The System shall maintain consistent security.  Any changes in user passwords and/or permissions should take affect in all parts of the System.,non_functional
O produto permitirá que um jogador posicione os navios horizontalmente em sua grade.,functional
O produto deve processar mensagens em 2 segundos. O produto deve ter um tempo máximo de processamento de mensagens de 2 segundos,non_functional
O sistema debitará a conta do usuário no momento da retirada dos fundos.,functional
The system shall notify customers of changes to its information policy.,non_functional
The system shall allow user to choose filling that they want.,functional
The leads washing functionality will return the lead data supplied to the vendor along with the reason of rejection.,functional
A correct combination of username and password is required for a user to login.,non_functional
