,keyword,score,intent,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,keywords,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
449,,4.0,digital_infrastructure,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,429.0,409.0,cloud-native,389.0,369.0,349.0,329.0,309.0,289.0,269.0,249.0,229.0,209.0,189.0,169.0,149.0,129.0,109.0,89.0,69.0,49.0,29.0
450,,4.0,digital_infrastructure,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,430.0,410.0,cloud platforms,390.0,370.0,350.0,330.0,310.0,290.0,270.0,250.0,230.0,210.0,190.0,170.0,150.0,130.0,110.0,90.0,70.0,50.0,30.0
451,,4.0,digital_infrastructure,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,431.0,411.0,cloud-native wealth management,391.0,371.0,351.0,331.0,311.0,291.0,271.0,251.0,231.0,211.0,191.0,171.0,151.0,131.0,111.0,91.0,71.0,51.0,31.0
452,,4.0,governance_risks,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,432.0,412.0,compliance automation,392.0,372.0,352.0,332.0,312.0,292.0,272.0,252.0,232.0,212.0,192.0,172.0,152.0,132.0,112.0,92.0,72.0,52.0,32.0
453,,4.0,artificial intelligence,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,433.0,413.0,multi-rail,393.0,373.0,353.0,333.0,313.0,293.0,273.0,253.0,233.0,213.0,193.0,173.0,153.0,133.0,113.0,93.0,73.0,53.0,33.0
454,,4.0,artificial intelligence,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,434.0,414.0,multi-rail,394.0,374.0,354.0,334.0,314.0,294.0,274.0,254.0,234.0,214.0,194.0,174.0,154.0,134.0,114.0,94.0,74.0,54.0,34.0
455,,4.0,artificial intelligence,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,435.0,415.0,blockchain,395.0,375.0,355.0,335.0,315.0,295.0,275.0,255.0,235.0,215.0,195.0,175.0,155.0,135.0,115.0,95.0,75.0,55.0,35.0
456,,4.0,artificial intelligence,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,436.0,416.0,sustainability,396.0,376.0,356.0,336.0,316.0,296.0,276.0,256.0,236.0,216.0,196.0,176.0,156.0,136.0,116.0,96.0,76.0,56.0,36.0
457,,4.0,artificial intelligence,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,437.0,417.0,sustainable lending,397.0,377.0,357.0,337.0,317.0,297.0,277.0,257.0,237.0,217.0,197.0,177.0,157.0,137.0,117.0,97.0,77.0,57.0,37.0
458,,3.0,customer_experience,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,438.0,418.0,digital customer experience,398.0,378.0,358.0,338.0,318.0,298.0,278.0,258.0,238.0,218.0,198.0,178.0,158.0,138.0,118.0,98.0,78.0,58.0,38.0
459,,3.0,customer_experience,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,439.0,419.0,hyper-personalization,399.0,379.0,359.0,339.0,319.0,299.0,279.0,259.0,239.0,219.0,199.0,179.0,159.0,139.0,119.0,99.0,79.0,59.0,39.0
460,,3.0,others,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,440.0,420.0,customer profiling,400.0,380.0,360.0,340.0,320.0,300.0,280.0,260.0,240.0,220.0,200.0,180.0,160.0,140.0,120.0,100.0,80.0,60.0,40.0
461,,3.0,others,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,441.0,421.0,customer centricity,401.0,381.0,361.0,341.0,321.0,301.0,281.0,261.0,241.0,221.0,201.0,181.0,161.0,141.0,121.0,101.0,81.0,61.0,41.0
462,,3.0,others,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,442.0,422.0,digital journeys,402.0,382.0,362.0,342.0,322.0,302.0,282.0,262.0,242.0,222.0,202.0,182.0,162.0,142.0,122.0,102.0,82.0,62.0,42.0
463,,3.0,customer_experience,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,443.0,423.0,omnichannel experience,403.0,383.0,363.0,343.0,323.0,303.0,283.0,263.0,243.0,223.0,203.0,183.0,163.0,143.0,123.0,103.0,83.0,63.0,43.0
464,,3.0,others,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,444.0,424.0,user experience,404.0,384.0,364.0,344.0,324.0,304.0,284.0,264.0,244.0,224.0,204.0,184.0,164.0,144.0,124.0,104.0,84.0,64.0,44.0
465,,3.0,data_and_analytics,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,445.0,425.0,data-driven decision-making,405.0,385.0,365.0,345.0,325.0,305.0,285.0,265.0,245.0,225.0,205.0,185.0,165.0,145.0,125.0,105.0,85.0,65.0,45.0
466,,3.0,digital_operations,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,446.0,426.0,digital workflows,406.0,386.0,366.0,346.0,326.0,306.0,286.0,266.0,246.0,226.0,206.0,186.0,166.0,146.0,126.0,106.0,86.0,66.0,46.0
467,,3.0,digital_infrastructure,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,447.0,427.0,cloud journey,407.0,387.0,367.0,347.0,327.0,307.0,287.0,267.0,247.0,227.0,207.0,187.0,167.0,147.0,127.0,107.0,87.0,67.0,47.0
468,,3.0,data_and_analytics,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,448.0,428.0,data-driven,408.0,388.0,368.0,348.0,328.0,308.0,288.0,268.0,248.0,228.0,208.0,188.0,168.0,148.0,128.0,108.0,88.0,68.0,48.0
469,,3.0,others,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,449.0,429.0,360-degree customer footprint,409.0,389.0,369.0,349.0,329.0,309.0,289.0,269.0,249.0,229.0,209.0,189.0,169.0,149.0,129.0,109.0,89.0,69.0,49.0
470,,3.0,others,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,450.0,430.0,onboarding efficiency,410.0,390.0,370.0,350.0,330.0,310.0,290.0,270.0,250.0,230.0,210.0,190.0,170.0,150.0,130.0,110.0,90.0,70.0,50.0
471,,3.0,others,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,451.0,431.0,digital onboarding,411.0,391.0,371.0,351.0,331.0,311.0,291.0,271.0,251.0,231.0,211.0,191.0,171.0,151.0,131.0,111.0,91.0,71.0,51.0
472,,3.0,customer_experience,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,452.0,432.0,customer experience,412.0,392.0,372.0,352.0,332.0,312.0,292.0,272.0,252.0,232.0,212.0,192.0,172.0,152.0,132.0,112.0,92.0,72.0,52.0
473,,3.0,customer_experience,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,453.0,433.0,seamless experience,413.0,393.0,373.0,353.0,333.0,313.0,293.0,273.0,253.0,233.0,213.0,193.0,173.0,153.0,133.0,113.0,93.0,73.0,53.0
474,,3.0,customer_experience,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,454.0,434.0,personalization,414.0,394.0,374.0,354.0,334.0,314.0,294.0,274.0,254.0,234.0,214.0,194.0,174.0,154.0,134.0,114.0,94.0,74.0,54.0
475,,3.0,customer_experience,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,455.0,435.0,customer journey,415.0,395.0,375.0,355.0,335.0,315.0,295.0,275.0,255.0,235.0,215.0,195.0,175.0,155.0,135.0,115.0,95.0,75.0,55.0
476,,3.0,customer_experience,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,456.0,436.0,gamify,416.0,396.0,376.0,356.0,336.0,316.0,296.0,276.0,256.0,236.0,216.0,196.0,176.0,156.0,136.0,116.0,96.0,76.0,56.0
477,,3.0,talent_and_education,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,457.0,437.0,financial literacy,417.0,397.0,377.0,357.0,337.0,317.0,297.0,277.0,257.0,237.0,217.0,197.0,177.0,157.0,137.0,117.0,97.0,77.0,57.0
478,,3.0,talent_and_education,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,458.0,438.0,financial literacy,418.0,398.0,378.0,358.0,338.0,318.0,298.0,278.0,258.0,238.0,218.0,198.0,178.0,158.0,138.0,118.0,98.0,78.0,58.0
479,,2.0,governance_risks,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,459.0,439.0,IT governance,419.0,399.0,379.0,359.0,339.0,319.0,299.0,279.0,259.0,239.0,219.0,199.0,179.0,159.0,139.0,119.0,99.0,79.0,59.0
480,,2.0,others,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,460.0,440.0,cyber-physical systems,420.0,400.0,380.0,360.0,340.0,320.0,300.0,280.0,260.0,240.0,220.0,200.0,180.0,160.0,140.0,120.0,100.0,80.0,60.0
481,,2.0,governance_risks,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,461.0,441.0,digital governance,421.0,401.0,381.0,361.0,341.0,321.0,301.0,281.0,261.0,241.0,221.0,201.0,181.0,161.0,141.0,121.0,101.0,81.0,61.0
482,,2.0,governance_risks,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,462.0,442.0,cybersecurity,422.0,402.0,382.0,362.0,342.0,322.0,302.0,282.0,262.0,242.0,222.0,202.0,182.0,162.0,142.0,122.0,102.0,82.0,62.0
483,,2.0,others,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,463.0,443.0,cyber resilience,423.0,403.0,383.0,363.0,343.0,323.0,303.0,283.0,263.0,243.0,223.0,203.0,183.0,163.0,143.0,123.0,103.0,83.0,63.0
484,,2.0,governance_risks,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,464.0,444.0,digital risk management,424.0,404.0,384.0,364.0,344.0,324.0,304.0,284.0,264.0,244.0,224.0,204.0,184.0,164.0,144.0,124.0,104.0,84.0,64.0
485,,2.0,governance_risks,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,465.0,445.0,regulatory compliance,425.0,405.0,385.0,365.0,345.0,325.0,305.0,285.0,265.0,245.0,225.0,205.0,185.0,165.0,145.0,125.0,105.0,85.0,65.0
486,,2.0,others,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,466.0,446.0,digital resilience,426.0,406.0,386.0,366.0,346.0,326.0,306.0,286.0,266.0,246.0,226.0,206.0,186.0,166.0,146.0,126.0,106.0,86.0,66.0
487,,2.0,governance_risks,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,467.0,447.0,operational resilience,427.0,407.0,387.0,367.0,347.0,327.0,307.0,287.0,267.0,247.0,227.0,207.0,187.0,167.0,147.0,127.0,107.0,87.0,67.0
488,,2.0,governance_risks,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,468.0,448.0,cybersecurity,428.0,408.0,388.0,368.0,348.0,328.0,308.0,288.0,268.0,248.0,228.0,208.0,188.0,168.0,148.0,128.0,108.0,88.0,68.0
489,,2.0,governance_risks,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,469.0,449.0,RegTech,429.0,409.0,389.0,369.0,349.0,329.0,309.0,289.0,269.0,249.0,229.0,209.0,189.0,169.0,149.0,129.0,109.0,89.0,69.0
490,,2.0,governance_risks,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,470.0,450.0,compliance costs,430.0,410.0,390.0,370.0,350.0,330.0,310.0,290.0,270.0,250.0,230.0,210.0,190.0,170.0,150.0,130.0,110.0,90.0,70.0
491,,2.0,governance_risks,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,471.0,451.0,digital risk,431.0,411.0,391.0,371.0,351.0,331.0,311.0,291.0,271.0,251.0,231.0,211.0,191.0,171.0,151.0,131.0,111.0,91.0,71.0
492,,2.0,governance_risks,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,472.0,452.0,risk management,432.0,412.0,392.0,372.0,352.0,332.0,312.0,292.0,272.0,252.0,232.0,212.0,192.0,172.0,152.0,132.0,112.0,92.0,72.0
493,,2.0,digital_identity,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,473.0,453.0,digital identity,433.0,413.0,393.0,373.0,353.0,333.0,313.0,293.0,273.0,253.0,233.0,213.0,193.0,173.0,153.0,133.0,113.0,93.0,73.0
494,,2.0,digital_identity,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,474.0,454.0,KYC,434.0,414.0,394.0,374.0,354.0,334.0,314.0,294.0,274.0,254.0,234.0,214.0,194.0,174.0,154.0,134.0,114.0,94.0,74.0
495,,2.0,digital_identity,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,475.0,455.0,perpetual kyc,435.0,415.0,395.0,375.0,355.0,335.0,315.0,295.0,275.0,255.0,235.0,215.0,195.0,175.0,155.0,135.0,115.0,95.0,75.0
496,,2.0,digital_identity,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,476.0,456.0,identity wallet,436.0,416.0,396.0,376.0,356.0,336.0,316.0,296.0,276.0,256.0,236.0,216.0,196.0,176.0,156.0,136.0,116.0,96.0,76.0
497,,2.0,digital_identity,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,477.0,457.0,self-sovereign identity,437.0,417.0,397.0,377.0,357.0,337.0,317.0,297.0,277.0,257.0,237.0,217.0,197.0,177.0,157.0,137.0,117.0,97.0,77.0
498,,2.0,digital_identity,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,478.0,458.0,decentralized identity,438.0,418.0,398.0,378.0,358.0,338.0,318.0,298.0,278.0,258.0,238.0,218.0,198.0,178.0,158.0,138.0,118.0,98.0,78.0
499,,2.0,digital_identity,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,479.0,459.0,federated identity,439.0,419.0,399.0,379.0,359.0,339.0,319.0,299.0,279.0,259.0,239.0,219.0,199.0,179.0,159.0,139.0,119.0,99.0,79.0
500,,2.0,digital_identity,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,480.0,460.0,identity verification,440.0,420.0,400.0,380.0,360.0,340.0,320.0,300.0,280.0,260.0,240.0,220.0,200.0,180.0,160.0,140.0,120.0,100.0,80.0
501,,2.0,digital_identity,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,481.0,461.0,digital identity management,441.0,421.0,401.0,381.0,361.0,341.0,321.0,301.0,281.0,261.0,241.0,221.0,201.0,181.0,161.0,141.0,121.0,101.0,81.0
502,,2.0,others,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,482.0,462.0,singpass,442.0,422.0,402.0,382.0,362.0,342.0,322.0,302.0,282.0,262.0,242.0,222.0,202.0,182.0,162.0,142.0,122.0,102.0,82.0
503,,2.0,sustainability,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,483.0,463.0,climate risk,443.0,423.0,403.0,383.0,363.0,343.0,323.0,303.0,283.0,263.0,243.0,223.0,203.0,183.0,163.0,143.0,123.0,103.0,83.0
504,,2.0,governance_risks,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,484.0,464.0,esg compliance,444.0,424.0,404.0,384.0,364.0,344.0,324.0,304.0,284.0,264.0,244.0,224.0,204.0,184.0,164.0,144.0,124.0,104.0,84.0
505,,2.0,governance_risks,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,485.0,465.0,regtech,445.0,425.0,405.0,385.0,365.0,345.0,325.0,305.0,285.0,265.0,245.0,225.0,205.0,185.0,165.0,145.0,125.0,105.0,85.0
506,,2.0,governance_risks,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,486.0,466.0,regulatory reporting,446.0,426.0,406.0,386.0,366.0,346.0,326.0,306.0,286.0,266.0,246.0,226.0,206.0,186.0,166.0,146.0,126.0,106.0,86.0
507,,2.0,governance_risks,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,487.0,467.0,digital operational resilience,447.0,427.0,407.0,387.0,367.0,347.0,327.0,307.0,287.0,267.0,247.0,227.0,207.0,187.0,167.0,147.0,127.0,107.0,87.0
508,,1.0,others,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,488.0,468.0,digital transformation strategy,448.0,428.0,408.0,388.0,368.0,348.0,328.0,308.0,288.0,268.0,248.0,228.0,208.0,188.0,168.0,148.0,128.0,108.0,88.0
509,,1.0,others,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,489.0,469.0,strategic alignment,449.0,429.0,409.0,389.0,369.0,349.0,329.0,309.0,289.0,269.0,249.0,229.0,209.0,189.0,169.0,149.0,129.0,109.0,89.0
510,,1.0,others,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,490.0,470.0,digital capabilities,450.0,430.0,410.0,390.0,370.0,350.0,330.0,310.0,290.0,270.0,250.0,230.0,210.0,190.0,170.0,150.0,130.0,110.0,90.0
511,,1.0,others,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,491.0,471.0,dynamic capabilities,451.0,431.0,411.0,391.0,371.0,351.0,331.0,311.0,291.0,271.0,251.0,231.0,211.0,191.0,171.0,151.0,131.0,111.0,91.0
512,,1.0,others,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,492.0,472.0,agility,452.0,432.0,412.0,392.0,372.0,352.0,332.0,312.0,292.0,272.0,252.0,232.0,212.0,192.0,172.0,152.0,132.0,112.0,92.0
513,,1.0,others,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,493.0,473.0,scalability,453.0,433.0,413.0,393.0,373.0,353.0,333.0,313.0,293.0,273.0,253.0,233.0,213.0,193.0,173.0,153.0,133.0,113.0,93.0
514,,1.0,others,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,494.0,474.0,IT-business alignment,454.0,434.0,414.0,394.0,374.0,354.0,334.0,314.0,294.0,274.0,254.0,234.0,214.0,194.0,174.0,154.0,134.0,114.0,94.0
515,,1.0,others,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,495.0,475.0,digital acceleration,455.0,435.0,415.0,395.0,375.0,355.0,335.0,315.0,295.0,275.0,255.0,235.0,215.0,195.0,175.0,155.0,135.0,115.0,95.0
516,,1.0,others,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,496.0,476.0,digital mobilization,456.0,436.0,416.0,396.0,376.0,356.0,336.0,316.0,296.0,276.0,256.0,236.0,216.0,196.0,176.0,156.0,136.0,116.0,96.0
517,,1.0,others,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,497.0,477.0,innovation readiness,457.0,437.0,417.0,397.0,377.0,357.0,337.0,317.0,297.0,277.0,257.0,237.0,217.0,197.0,177.0,157.0,137.0,117.0,97.0
518,,1.0,others,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,498.0,478.0,organizational ambidexterity,458.0,438.0,418.0,398.0,378.0,358.0,338.0,318.0,298.0,278.0,258.0,238.0,218.0,198.0,178.0,158.0,138.0,118.0,98.0
519,,1.0,others,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,499.0,479.0,technology assimilation,459.0,439.0,419.0,399.0,379.0,359.0,339.0,319.0,299.0,279.0,259.0,239.0,219.0,199.0,179.0,159.0,139.0,119.0,99.0
520,,1.0,data_and_analytics,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,500.0,480.0,big data,460.0,440.0,420.0,400.0,380.0,360.0,340.0,320.0,300.0,280.0,260.0,240.0,220.0,200.0,180.0,160.0,140.0,120.0,100.0
521,,1.0,data_and_analytics,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,501.0,481.0,big data analytics,461.0,441.0,421.0,401.0,381.0,361.0,341.0,321.0,301.0,281.0,261.0,241.0,221.0,201.0,181.0,161.0,141.0,121.0,101.0
522,,1.0,data_and_analytics,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,502.0,482.0,data analytics capabilities,462.0,442.0,422.0,402.0,382.0,362.0,342.0,322.0,302.0,282.0,262.0,242.0,222.0,202.0,182.0,162.0,142.0,122.0,102.0
523,,1.0,data_and_analytics,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,503.0,483.0,data lake,463.0,443.0,423.0,403.0,383.0,363.0,343.0,323.0,303.0,283.0,263.0,243.0,223.0,203.0,183.0,163.0,143.0,123.0,103.0
524,,1.0,others,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,504.0,484.0,IoT,464.0,444.0,424.0,404.0,384.0,364.0,344.0,324.0,304.0,284.0,264.0,244.0,224.0,204.0,184.0,164.0,144.0,124.0,104.0
525,,1.0,others,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,505.0,485.0,Internet of Things,465.0,445.0,425.0,405.0,385.0,365.0,345.0,325.0,305.0,285.0,265.0,245.0,225.0,205.0,185.0,165.0,145.0,125.0,105.0
526,,1.0,others,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,506.0,486.0,5G,466.0,446.0,426.0,406.0,386.0,366.0,346.0,326.0,306.0,286.0,266.0,246.0,226.0,206.0,186.0,166.0,146.0,126.0,106.0
527,,1.0,others,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,507.0,487.0,SMACIT,467.0,447.0,427.0,407.0,387.0,367.0,347.0,327.0,307.0,287.0,267.0,247.0,227.0,207.0,187.0,167.0,147.0,127.0,107.0
528,,1.0,others,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,508.0,488.0,social technologies,468.0,448.0,428.0,408.0,388.0,368.0,348.0,328.0,308.0,288.0,268.0,248.0,228.0,208.0,188.0,168.0,148.0,128.0,108.0
529,,1.0,others,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,509.0,489.0,mobile technologies,469.0,449.0,429.0,409.0,389.0,369.0,349.0,329.0,309.0,289.0,269.0,249.0,229.0,209.0,189.0,169.0,149.0,129.0,109.0
530,,1.0,data_and_analytics,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,510.0,490.0,analytics,470.0,450.0,430.0,410.0,390.0,370.0,350.0,330.0,310.0,290.0,270.0,250.0,230.0,210.0,190.0,170.0,150.0,130.0,110.0
531,,1.0,digital_infrastructure,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,511.0,491.0,cloud,471.0,451.0,431.0,411.0,391.0,371.0,351.0,331.0,311.0,291.0,271.0,251.0,231.0,211.0,191.0,171.0,151.0,131.0,111.0
532,,1.0,digital_infrastructure,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,512.0,492.0,edge computing,472.0,452.0,432.0,412.0,392.0,372.0,352.0,332.0,312.0,292.0,272.0,252.0,232.0,212.0,192.0,172.0,152.0,132.0,112.0
533,,1.0,digital_infrastructure,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,513.0,493.0,API economy,473.0,453.0,433.0,413.0,393.0,373.0,353.0,333.0,313.0,293.0,273.0,253.0,233.0,213.0,193.0,173.0,153.0,133.0,113.0
534,,1.0,digital_infrastructure,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,514.0,494.0,microservices,474.0,454.0,434.0,414.0,394.0,374.0,354.0,334.0,314.0,294.0,274.0,254.0,234.0,214.0,194.0,174.0,154.0,134.0,114.0
535,,1.0,others,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,515.0,495.0,generative technologies,475.0,455.0,435.0,415.0,395.0,375.0,355.0,335.0,315.0,295.0,275.0,255.0,235.0,215.0,195.0,175.0,155.0,135.0,115.0
536,,1.0,others,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,516.0,496.0,intelligent systems,476.0,456.0,436.0,416.0,396.0,376.0,356.0,336.0,316.0,296.0,276.0,256.0,236.0,216.0,196.0,176.0,156.0,136.0,116.0
537,,1.0,others,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,517.0,497.0,decision support systems,477.0,457.0,437.0,417.0,397.0,377.0,357.0,337.0,317.0,297.0,277.0,257.0,237.0,217.0,197.0,177.0,157.0,137.0,117.0
538,,1.0,others,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,518.0,498.0,sensor networks,478.0,458.0,438.0,418.0,398.0,378.0,358.0,338.0,318.0,298.0,278.0,258.0,238.0,218.0,198.0,178.0,158.0,138.0,118.0
539,,1.0,organizational_architecture,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,519.0,499.0,agile culture,479.0,459.0,439.0,419.0,399.0,379.0,359.0,339.0,319.0,299.0,279.0,259.0,239.0,219.0,199.0,179.0,159.0,139.0,119.0
540,,1.0,organizational_architecture,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,520.0,500.0,digital culture,480.0,460.0,440.0,420.0,400.0,380.0,360.0,340.0,320.0,300.0,280.0,260.0,240.0,220.0,200.0,180.0,160.0,140.0,120.0
541,,1.0,others,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,521.0,501.0,digital mindset,481.0,461.0,441.0,421.0,401.0,381.0,361.0,341.0,321.0,301.0,281.0,261.0,241.0,221.0,201.0,181.0,161.0,141.0,121.0
542,,1.0,others,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,522.0,502.0,tech-savvy leadership,482.0,462.0,442.0,422.0,402.0,382.0,362.0,342.0,322.0,302.0,282.0,262.0,242.0,222.0,202.0,182.0,162.0,142.0,122.0
543,,1.0,others,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,523.0,503.0,adaptive leadership,483.0,463.0,443.0,423.0,403.0,383.0,363.0,343.0,323.0,303.0,283.0,263.0,243.0,223.0,203.0,183.0,163.0,143.0,123.0
